 http://t.co/cSf552xQ"
 http://t.co/dLbtyzaw"
#Met3D #education #MakerBot"
#met3d"
208318708265914370,2012-05-31 22:07:05 -0500,devonelliott,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208318708265914370,2012-05-31 22:07:05 -0600,devonelliott,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
208318720387461121,2012-05-31 22:07:07 -0500,PocketFactory22,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208318720387461121,2012-05-31 22:07:07 -0600,PocketFactory22,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208318722123902976,2012-05-31 22:07:08 -0500,bilalghalib,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208318722123902976,2012-05-31 22:07:08 -0600,bilalghalib,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208318912356556801,2012-05-31 22:07:53 -0500,NapoleonSolo,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208318912356556801,2012-05-31 22:07:53 -0600,NapoleonSolo,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208319006338330624,2012-05-31 22:08:16 -0500,nervous_jessica,"sad we can't go to the @makerbot #met3d scanning/hacking event, sounds fun! http://t.co/EDW6Wbfn"
208319006338330624,2012-05-31 22:08:16 -0600,nervous_jessica,"sad we can't go to the @makerbot #met3d scanning/hacking event, sounds fun! http://t.co/EDW6Wbfn"
208320312318771200,2012-05-31 22:13:27 -0500,makerbot,@nervous_jessica you can join us by tweeting your questions (and requests) to #Met3D !
208320312318771200,2012-05-31 22:13:27 -0600,makerbot,@nervous_jessica you can join us by tweeting your questions (and requests) to #Met3D !
208326167806226432,2012-05-31 22:36:43 -0500,swirlOsquirrel,"RT @makerbot: You've got a camera, a @makerbot and access to 2 million works of art @metmuseum. What do you do? #Met3D http://t.co/mlt670SE"
